timestamp,symbol,open,high,low,close,bid,ask,volume
2025-11-03 04:37:03,AAPL,150.299,150.9925,149.5004,150.1939,150.1893,150.1985,463
2025-11-03 04:38:03,AAPL,150.1939,150.2386,150.1048,150.1495,150.1465,150.1525,725
2025-11-03 04:39:03,AAPL,150.1495,150.8855,149.6643,150.4003,150.3961,150.4046,7242
2025-11-03 04:40:03,AAPL,150.4003,151.5053,149.8767,150.9816,150.9814,150.9819,1913
2025-11-03 04:41:03,AAPL,150.9816,151.2768,150.6057,150.9008,150.8953,150.9064,288
2025-11-03 04:42:03,AAPL,150.9008,151.5722,150.1487,150.8201,150.8151,150.8251,1782
2025-11-03 04:43:03,AAPL,150.8201,151.9006,150.3437,151.4243,151.4213,151.4272,233
2025-11-03 04:44:03,AAPL,151.4243,152.5098,150.6371,151.7226,151.716,151.7293,3237
2025-11-03 04:45:03,AAPL,151.7226,152.1241,151.1508,151.5522,151.5449,151.5596,684
2025-11-03 04:46:03,AAPL,151.5522,152.7536,150.5642,151.7655,151.7646,151.7665,998
2025-11-03 04:47:03,AAPL,151.7655,151.9137,151.4492,151.5974,151.5943,151.6005,4129
2025-11-03 04:48:03,AAPL,151.5974,153.1538,149.8721,151.4286,151.4255,151.4316,302
2025-11-03 04:49:03,AAPL,151.4286,152.0447,150.9117,151.5278,151.5251,151.5304,271
2025-11-03 04:50:03,AAPL,151.5278,152.8297,149.5103,150.8122,150.8052,150.8193,611
2025-11-03 04:51:03,AAPL,150.8122,150.9607,150.0224,150.1708,150.1663,150.1753,3097
2025-11-03 04:52:03,AAPL,150.1708,150.6594,149.4788,149.9674,149.963,149.9717,240
2025-11-03 04:53:03,AAPL,149.9674,150.3303,149.2327,149.5956,149.5956,149.5956,64
2025-11-03 04:54:03,AAPL,149.5956,149.9609,149.3553,149.7206,149.7141,149.7272,698
2025-11-03 04:55:03,AAPL,149.7206,150.0388,149.0705,149.3886,149.3867,149.3905,1904
2025-11-03 04:56:03,AAPL,149.3886,149.7808,148.4774,148.8695,148.8644,148.8747,3641
