,x,y
0,-1.0,123.97321
1,-0.997998,105.63155
2,-0.995996,127.92478
3,-0.993994,116.26164
4,-0.991992,92.60729
5,-0.98999,163.62683
6,-0.987988,141.81958
7,-0.985986,83.09165
8,-0.983984,91.74862
9,-0.981982,135.3021
10,-0.97998,146.99701
11,-0.977978,140.90398
12,-0.975976,57.534943
13,-0.973974,102.88015
14,-0.971972,133.34915
15,-0.96997,89.59396
16,-0.967968,131.86766
17,-0.965966,87.77392
18,-0.963964,101.11507
19,-0.961962,75.13004
20,-0.95996,74.72895
21,-0.957958,67.9894
22,-0.955956,84.83793
23,-0.953954,64.15003
24,-0.951952,118.35311
25,-0.9499499,74.68249
26,-0.9479479,89.16649
27,-0.9459459,74.83278
28,-0.9439439,110.0382
29,-0.9419419,84.01931
30,-0.9399399,96.15012
31,-0.9379379,83.90232
32,-0.9359359,109.86068
33,-0.9339339,74.69529
34,-0.9319319,35.689472
35,-0.9299299,84.63302
36,-0.9279279,81.1602
37,-0.9259259,68.87118
38,-0.9239239,66.27739
39,-0.9219219,72.5384
40,-0.9199199,74.19044
41,-0.9179179,91.99017
42,-0.9159159,65.897484
43,-0.9139139,87.27981
44,-0.9119119,31.937803
45,-0.9099099,74.706635
46,-0.9079079,37.944668
47,-0.9059059,83.136604
48,-0.9039039,117.2762
49,-0.9019019,44.176987
50,-0.8998999,94.91518
51,-0.8978979,50.813423
52,-0.8958959,64.05757
53,-0.8938939,80.43664
54,-0.8918919,47.94565
55,-0.8898899,64.688805
56,-0.8878879,42.79286
57,-0.8858859,82.02761
58,-0.8838839,55.414352
59,-0.8818819,51.9599
60,-0.8798799,52.985153
61,-0.8778779,43.435852
62,-0.8758759,55.56715
63,-0.8738739,23.285404
64,-0.8718719,90.456665
65,-0.8698699,69.828514
66,-0.8678679,57.383095
67,-0.8658659,29.332125
68,-0.8638639,65.02282
69,-0.8618619,60.638313
70,-0.8598599,38.3724
71,-0.8578579,54.79676
72,-0.8558559,49.543354
73,-0.8538539,9.490215
74,-0.8518519,55.19726
75,-0.8498498,64.00887
76,-0.8478478,33.30663
77,-0.8458458,44.909443
78,-0.8438438,51.601276
79,-0.8418418,38.09166
80,-0.8398398,52.58891
81,-0.8378378,61.41253
82,-0.8358358,48.41989
83,-0.8338338,45.701435
84,-0.8318318,34.244762
85,-0.8298298,43.043423
86,-0.8278278,37.777645
87,-0.8258258,72.78563
88,-0.8238238,54.003193
89,-0.8218218,66.03996
90,-0.8198198,64.40517
91,-0.8178178,27.911842
92,-0.8158158,68.17491
93,-0.8138138,42.66218
94,-0.8118118,50.340694
95,-0.8098098,35.03705
96,-0.8078078,41.930676
97,-0.8058058,26.712929
98,-0.8038038,53.345444
99,-0.8018018,40.900494
100,-0.7997998,44.14972
101,-0.7977978,32.097492
102,-0.7957958,40.059483
103,-0.7937938,38.27163
104,-0.7917918,34.914238
105,-0.7897898,23.499714
106,-0.7877878,39.498318
107,-0.7857858,51.409805
108,-0.7837838,33.06922
109,-0.7817818,58.99582
110,-0.7797798,39.20441
111,-0.7777778,47.448833
112,-0.7757758,42.47127
113,-0.7737738,28.962696
114,-0.7717718,40.009453
115,-0.7697698,31.08635
116,-0.7677678,37.71912
117,-0.7657658,42.129967
118,-0.7637638,26.541574
119,-0.7617618,45.646126
120,-0.7597598,29.416862
121,-0.7577578,23.382313
122,-0.7557558,33.299126
123,-0.7537538,22.548855
124,-0.7517518,21.228216
125,-0.7497497,19.816952
126,-0.7477477,51.83093
127,-0.7457457,38.196022
128,-0.7437437,35.342056
129,-0.7417417,35.192787
130,-0.7397397,35.48154
131,-0.7377377,40.20076
132,-0.7357357,31.911592
133,-0.7337337,30.497948
134,-0.7317317,18.301716
135,-0.7297297,22.168245
136,-0.7277277,31.424042
137,-0.7257257,16.613493
138,-0.7237237,34.293007
139,-0.7217217,26.847294
140,-0.7197197,24.053131
141,-0.7177177,39.53994
142,-0.7157157,19.267237
143,-0.7137137,26.44314
144,-0.7117117,22.710552
145,-0.7097097,38.26415
146,-0.7077077,19.383484
147,-0.7057057,24.631449
148,-0.7037037,20.430443
149,-0.7017017,28.070171
150,-0.6996997,29.944086
151,-0.6976977,13.454994
152,-0.6956957,20.559158
153,-0.6936937,24.839083
154,-0.6916917,26.507801
155,-0.6896897,20.28082
156,-0.6876877,22.505877
157,-0.6856857,27.569727
158,-0.6836837,28.129486
159,-0.6816817,7.128053
160,-0.6796797,20.572237
161,-0.6776777,18.061016
162,-0.6756757,22.110653
163,-0.6736737,24.562893
164,-0.6716717,15.625574
165,-0.6696697,18.351707
166,-0.6676677,20.64219
167,-0.6656657,22.997536
168,-0.6636637,15.1476
169,-0.6616617,18.944712
170,-0.6596597,12.24331
171,-0.6576577,18.67515
172,-0.6556557,18.888575
173,-0.6536537,11.598548
174,-0.6516517,23.600298
175,-0.6496496,21.089634
176,-0.6476476,12.752673
177,-0.6456456,18.746235
178,-0.6436436,18.504065
179,-0.6416416,7.731071
180,-0.6396396,14.486964
181,-0.6376376,17.943916
182,-0.6356356,8.913711
183,-0.6336336,13.624517
184,-0.6316316,18.696154
185,-0.6296296,17.617079
186,-0.6276276,9.402693
187,-0.6256256,20.38137
188,-0.6236236,17.571281
189,-0.6216216,17.628685
190,-0.6196196,24.89401
191,-0.6176176,13.683745
192,-0.6156156,18.596329
193,-0.6136136,7.744585
194,-0.6116116,16.547844
195,-0.6096096,23.613026
196,-0.6076076,16.761871
197,-0.6056056,11.956907
198,-0.6036036,6.9942517
199,-0.6016016,11.300857
200,-0.5995996,14.537802
201,-0.5975976,5.2356873
202,-0.5955956,13.417511
203,-0.5935936,10.5448
204,-0.5915916,9.180143
205,-0.5895896,13.266265
206,-0.5875876,9.886634
207,-0.5855856,9.664041
208,-0.5835836,9.77596
209,-0.5815816,7.774532
210,-0.5795796,12.360567
211,-0.5775776,5.1109915
212,-0.5755756,11.568746
213,-0.5735736,12.74277
214,-0.5715716,13.831246
215,-0.5695696,11.867415
216,-0.5675676,14.244875
217,-0.5655656,6.3987994
218,-0.5635636,9.093348
219,-0.5615616,7.5637236
220,-0.5595596,4.4082155
221,-0.5575576,11.053247
222,-0.5555556,11.792724
223,-0.5535536,9.236216
224,-0.5515516,12.482983
225,-0.5495495,8.524406
226,-0.5475475,7.852817
227,-0.5455455,10.297528
228,-0.5435435,9.647109
229,-0.5415415,11.041212
230,-0.5395395,6.7416325
231,-0.5375375,4.6834774
232,-0.5355355,5.9836984
233,-0.5335335,5.607277
234,-0.5315315,8.8463125
235,-0.5295295,9.634888
236,-0.5275275,10.068867
237,-0.5255255,5.770288
238,-0.5235235,6.643481
239,-0.5215215,5.835846
240,-0.5195195,8.128071
241,-0.5175175,7.599334
242,-0.5155155,7.7860503
243,-0.5135135,5.268813
244,-0.5115115,4.7083945
245,-0.5095095,6.227594
246,-0.5075075,4.4923983
247,-0.5055055,9.613629
248,-0.5035035,7.3263755
249,-0.5015015,3.9930146
250,-0.4994995,8.316635
251,-0.4974975,5.6583533
252,-0.4954955,6.1644473
253,-0.4934935,7.69994
254,-0.4914915,6.589268
255,-0.4894895,4.882225
256,-0.4874875,6.378172
257,-0.4854855,2.9956398
258,-0.4834835,3.2621815
259,-0.4814815,6.3022704
260,-0.4794795,5.154612
261,-0.4774775,3.6962254
262,-0.4754755,5.2640467
263,-0.47347346,5.686219
264,-0.47147146,3.4200518
265,-0.46946946,6.289394
266,-0.46746746,6.3709006
267,-0.46546546,5.4825764
268,-0.46346346,2.9912221
269,-0.46146145,4.8047795
